id,avg wind_speed,Precipitation_Amount_(rain),Max_temperature,Min_temperature,humidity,Transmission_mode,Duration
1345,8.58,0,18.3,11,81.64075303,Waterborne,12
1346,10.37,0.2,20.3,9.4,82.75411437,Waterborne,12
1347,12.33,0,18.9,12.6,87.64081095,Waterborne,12
1348,13.29,0.8,20.1,13.9,87.65694462,Waterborne,12
1349,14.58,0.1,21.8,16.7,80.27525115,Waterborne,12
1350,10.75,0,19,14.4,83.15393658,Waterborne,12
1351,4.5,0,15.7,5.9,80.90127035,Waterborne,12
1352,9.17,0.4,19.4,8.6,80.61750795,Waterborne,12
1353,9.42,3.6,19.6,14.4,81.01009354,Waterborne,12
1354,10.13,17.3,17.8,10.9,87.21986949,Waterborne,12
1355,8.08,0.6,15.6,10.8,87.47409052,Waterborne,12
1356,9.29,0.9,15.2,7.2,88.04541346,Waterborne,12
1357,10.75,1.9,17.2,7.8,86.33904774,Waterborne,12
1358,15.12,0,16.1,8.6,88.6984228,Waterborne,12
1359,10.17,0.4,14.7,5.9,83.46230461,Waterborne,12
1360,8.33,3.5,16.9,3.3,85.87059083,Waterborne,12
1361,14.21,0,18.4,8.4,82.91481799,Waterborne,12
1362,6.83,2,20.6,10.7,87.1269128,Waterborne,12
1363,15.04,1.4,17.7,12.9,88.59143088,Waterborne,12
1364,10.58,1.4,18.4,12.8,89.00481725,Waterborne,12
1365,9.08,0.7,16.1,11.1,89.39655519,Waterborne,12
1366,6.25,0,16.7,9.4,81.2514818,Waterborne,12
1367,6.87,0,19.2,4.1,83.03687902,Waterborne,12
1368,5.88,0,18.9,7.4,85.49938185,Waterborne,12
1369,3.67,0,15.7,6.7,86.10782926,Waterborne,12
1370,3.08,0,16.1,7.2,81.12122989,Waterborne,12
1371,6.96,0,14.4,6,86.14585891,Waterborne,12
1372,7.67,0,16.2,3.4,87.20772913,Waterborne,12
1373,6.87,5,17.3,3.4,89.20454622,Waterborne,12
1374,10.41,3.6,16,13.4,86.70068316,Waterborne,12
1375,16.46,8.8,15.4,7.3,86.25426228,Waterborne,12
1376,18.71,0.5,13.6,11,86.67468041,Waterborne,12
1377,14.83,2.3,11.9,7.7,81.14149505,Waterborne,12
1378,7.12,24.5,10.6,4.9,80.91934337,Waterborne,12
1379,15.37,1.6,10.4,0.6,84.42478917,Waterborne,12
1380,8.71,0.4,10.4,1.6,83.85039964,Waterborne,12
1381,6.75,2.2,12.1,1.6,83.9862443,Waterborne,12
1382,9.08,2.7,9,0,85.00802358,Waterborne,12
1383,9.13,2.7,10.4,3.3,84.24340241,Waterborne,12
1384,12.04,0.5,10.7,5.1,87.9392312,Waterborne,12
1385,10.13,0.4,12.8,5.7,86.5507939,Waterborne,12
1386,5.58,0,12.4,1.8,87.5267616,Waterborne,12
1387,4.17,0.2,17.2,4,86.63249555,Waterborne,12
1388,5.17,0,17.1,11.8,83.09194521,Waterborne,12
1389,5.75,1.2,16,6.2,87.82430156,Waterborne,12
1390,5.25,0,15.4,10.2,85.5667282,Waterborne,12
1391,12,1.6,10.4,6.2,85.56967628,Waterborne,12
1392,14.71,0.1,9.3,5,84.60808277,Waterborne,12
1393,10.37,1,11,0.8,81.96664832,Waterborne,12
1394,6.25,0,12.8,4.3,84.31756844,Waterborne,12
1395,6.25,0.9,14.4,6.3,80.45846265,Waterborne,12
1396,2.54,0,15.3,7.8,89.63667876,Waterborne,12
1397,2.46,0,13.2,2.3,84.69546874,Waterborne,12
1398,1.92,0,10.3,4.4,84.30533791,Waterborne,12
1399,1.75,0,11.7,4.9,83.89241484,Waterborne,12
1400,6.21,0.3,12.8,7.8,89.4138489,Waterborne,12
1401,2.46,0,12.1,5.4,94.11878202,Waterborne,12
1402,6.17,0,10.9,1.1,93.03555162,Waterborne,12
1403,8.54,0,10.7,2.1,94.22237826,Waterborne,12
1404,9.67,0,10.6,5.4,90.83130708,Waterborne,12
1405,8,0,10.2,8.2,94.55695552,Waterborne,12
1406,5.88,0,9.7,7.2,93.25103208,Waterborne,12
1407,9.21,0,10.1,1.8,92.21405224,Waterborne,12
1408,7.71,0,9.4,0.6,90.06998135,Waterborne,12
1409,3.46,0,10.1,-5,90.35567642,Waterborne,12
1410,2.96,0.7,10.2,-5,94.26765349,Waterborne,12
1411,8.96,0.3,14.1,-3.9,92.09688432,Waterborne,12
1412,14.04,1.9,14.3,3.3,90.97685539,Waterborne,12
1413,16.13,0.6,14.3,7.9,90.73891887,Waterborne,12
1414,24.08,1.1,11.4,9.2,94.79453182,Waterborne,12
1415,17.88,2.2,12.8,5.4,90.38971208,Waterborne,12
1416,17.33,6.3,13.3,7.1,91.21322065,Waterborne,12
1417,9.62,5.2,15.6,5.8,94.30111601,Waterborne,12
1418,12.42,0.3,14.4,7.4,91.66737633,Waterborne,12
1419,11.29,0,12.6,10.9,94.16748386,Waterborne,12
1420,9.25,0,11.1,5.1,92.58862544,Waterborne,12
1421,6.46,0.3,13.8,4.6,92.86798698,Waterborne,12
1422,11.63,0.1,12.9,6.3,93.92217834,Waterborne,12
1423,13.54,0,14,7.6,93.61870344,Waterborne,12
1424,18.16,0,14.4,8.2,92.43510994,Waterborne,12
1425,8.5,0.1,13.4,9.8,92.91440379,Waterborne,12
1426,13.21,1.7,13.2,9.9,92.12543021,Waterborne,12
1427,16.08,0,7,2.1,90.10051615,Waterborne,12
1428,15.41,1.6,6.8,0.4,90.36881284,Waterborne,12
1429,14.71,0.7,7.2,0.8,90.93897939,Waterborne,12
1430,11.12,0,6.8,-0.9,92.92367701,Waterborne,12
1431,12.42,0,7.8,2.2,94.29753295,Waterborne,12
1432,15.04,0.7,10.3,-1.4,90.78413842,Waterborne,12
1433,15.79,0.1,7.2,3.3,93.88482153,Waterborne,12
1434,9.54,1.4,10.7,2.1,91.33617236,Waterborne,12
1435,16.42,0.4,12.1,1.1,90.69759008,Waterborne,12
1436,19.38,11.4,12.7,7.8,90.75284363,Waterborne,12
1437,16.75,7,13.7,6.3,90.02696201,Waterborne,12
1438,20.88,15.5,12.9,4.8,90.70937262,Waterborne,12
1439,13.54,0,11,6.8,93.76312893,Seed-borne,12
1440,7.17,0,8.2,0.2,91.72742702,Seed-borne,12
1441,14,11.8,13.3,-3.2,94.86907886,Seed-borne,12
1442,12.75,18.5,13.2,-2.6,91.60666594,Seed-borne,12
1443,15.71,0,12.4,4.4,91.82172592,Seed-borne,12
1444,8.87,0,5.1,0.1,90.56698742,Seed-borne,12
1445,7.83,6.7,9,-4,92.00687531,Seed-borne,12
1446,9.87,0.7,7.9,-3.9,94.30759855,Seed-borne,12
1447,8.21,0.2,6.7,4.4,90.97015715,Seed-borne,12
1448,3.21,0,4.4,1.9,92.91778307,Seed-borne,12
1449,6.29,0.5,7.1,0.8,91.78336933,Seed-borne,12
1450,10.21,0,7.4,1.8,90.53330091,Seed-borne,12
1451,14.37,0.3,7.1,3.2,94.87679041,Seed-borne,12
1452,15.04,0,7,5.3,94.72981338,Seed-borne,12
1453,10.34,4.3,6.2,4.6,92.51054946,Seed-borne,12
1454,10.17,0,5.6,1.1,91.52291141,Seed-borne,12
1455,10.79,0,5,-2.7,93.56161439,Seed-borne,12
1456,8.71,18.7,3.7,-2.6,92.12534736,Seed-borne,12
1457,10.37,2.8,4.2,-0.9,92.17444796,Seed-borne,12
1458,6.96,1.8,7.9,-3.6,91.07574233,Seed-borne,12
1459,17.88,1.3,9.4,-3.4,90.77069618,Seed-borne,12
1460,20.3,3.4,5.6,5,90.14362622,Seed-borne,12
1461,19.83,0.3,6.2,1.6,90.80015308,Seed-borne,12
1462,10.25,0,NA,NA,90.79007335,Seed-borne,12
1463,7.79,0.6,NA,NA,93.22980899,Seed-borne,12
1464,8.63,0,NA,NA,93.90741192,Seed-borne,12
1465,7.71,0,NA,NA,91.47355778,Seed-borne,12
1466,7.62,0,NA,NA,94.0371147,Seed-borne,12
1467,14.79,0.2,NA,NA,92.91185695,Seed-borne,12
1468,13.17,2.9,NA,NA,94.65343534,Seed-borne,12
1469,13.21,1.4,NA,NA,92.86597437,Seed-borne,12
1470,21.84,5.6,NA,NA,90.33698678,Seed-borne,12
1471,19.62,0.3,NA,NA,94.96218673,Seed-borne,12
1472,18.12,0.3,NA,NA,94.81637388,Seed-borne,12
1473,17.21,4.1,NA,NA,93.12603235,Seed-borne,12
1474,23.45,3.9,NA,NA,91.89216849,Seed-borne,12
1475,20.12,3.5,NA,NA,93.42402083,Seed-borne,12
1476,17.08,5.5,NA,NA,90.84660317,Seed-borne,12
1477,18.84,4.7,NA,NA,91.14849627,Seed-borne,12
1478,28.5,13.7,NA,NA,90.71832938,Seed-borne,12
1479,16.96,0,NA,NA,92.48839665,Seed-borne,12
1480,10.63,32.4,NA,NA,94.19790371,Seed-borne,12
1481,20.12,2.1,NA,NA,90.01506395,Seed-borne,12
1482,10.63,3.5,NA,NA,91.91533173,Seed-borne,12
1483,11.34,0,NA,NA,92.50969311,Seed-borne,12
1484,9.92,1,NA,NA,91.39356832,Seed-borne,12
1485,5.58,0.2,NA,NA,91.64193051,Seed-borne,12
1486,5.5,0,NA,NA,91.79742953,Seed-borne,12
1487,8.87,4.2,NA,NA,90.60932469,Seed-borne,12
1488,9.33,4.9,NA,NA,90.45773041,Seed-borne,12
1489,10.29,3.3,NA,NA,91.46241065,Seed-borne,12
1490,13.29,0,NA,NA,92.78226196,Seed-borne,12
1491,15.09,0,NA,NA,91.81758779,Seed-borne,12
1492,13.88,0,NA,NA,94.2911951,Seed-borne,12
1493,8.63,0,NA,NA,94.5513539,Seed-borne,12
1494,8.83,0,NA,NA,94.22253035,Seed-borne,12
1495,4.21,0,NA,NA,91.34685096,Seed-borne,12
1496,3.63,0,NA,NA,94.57459443,Seed-borne,12
1497,5.66,0,NA,NA,93.46806467,Seed-borne,12
1498,4.79,0,NA,NA,94.78993038,Seed-borne,12
1499,9.38,0,NA,NA,91.3821731,Seed-borne,12
1500,4.79,0,NA,NA,91.69532178,Seed-borne,12
1501,6,0.3,NA,NA,90.69489172,Seed-borne,12
1502,7.29,0,NA,NA,94.34814995,Seed-borne,12
1503,12.87,0,NA,NA,94.58900601,Seed-borne,12
1504,21.04,0.9,NA,NA,91.13435689,Seed-borne,12
1505,18.63,0,NA,NA,91.69913296,Seed-borne,12
1506,9.29,0,NA,NA,93.12859895,Seed-borne,12
1507,8.33,0,NA,NA,93.40819246,Seed-borne,12
1508,5.88,0,NA,NA,92.96129462,Seed-borne,12
1509,9.42,0,NA,NA,91.68748063,Seed-borne,12
1510,4.25,0,NA,NA,93.27392415,Seed-borne,12
1511,13.46,0,NA,NA,92.72043743,Seed-borne,12
1512,15.92,1.1,NA,NA,94.32130209,Seed-borne,11
1513,11.83,0.4,NA,NA,92.79630809,Seed-borne,11
1514,10,0.1,NA,NA,94.54128292,Seed-borne,11
1515,7.41,1.5,NA,NA,90.4935574,Seed-borne,11
1516,12.42,1,NA,NA,90.59810302,Seed-borne,11
1517,4.79,0,NA,NA,91.47684705,Seed-borne,11
1518,10.83,0.4,NA,NA,90.18451645,Seed-borne,11
1519,8.46,0.1,NA,NA,94.76285385,Seed-borne,11
1520,11,1.1,NA,NA,93.58065995,Seed-borne,11
1521,17.33,3.1,NA,NA,93.56585985,Seed-borne,11
1522,8.79,0.4,NA,NA,92.70785115,Seed-borne,11
1523,14.83,6.3,NA,NA,90.45261746,Seed-borne,11
1524,22.46,0,NA,NA,93.44006288,Seed-borne,11
1525,11.54,0,NA,NA,92.48667725,Seed-borne,11
1526,8.46,0,NA,NA,92.84416234,Seed-borne,11
1527,10.63,0,NA,NA,94.89613443,Seed-borne,11
1528,8.46,0,NA,NA,91.51861705,Seed-borne,11
1529,9.33,0,NA,NA,90.6878768,Seed-borne,11
1530,18.34,0,NA,NA,90.31528693,Seed-borne,11
1531,12.42,0.4,NA,NA,90.97597665,Seed-borne,11
1532,13.17,0.6,NA,NA,94.71203306,Seed-borne,11
1533,8.58,0,NA,NA,93.3204487,Seed-borne,11
1534,9.21,0,NA,NA,90.97818277,Seed-borne,11
1535,15.92,2.4,NA,NA,91.48135786,Seed-borne,11
1536,20.3,1.3,NA,NA,91.70292746,Seed-borne,11
1537,6.63,0.6,NA,NA,94.47811755,Seed-borne,11
1538,12.96,0.7,NA,NA,93.50574163,Seed-borne,11
1539,7.12,3.2,NA,NA,94.73763514,Seed-borne,11
1540,12.58,6.6,NA,NA,92.12438519,Seed-borne,11
1541,12.08,5,NA,NA,90.02575116,Seed-borne,11
1542,8.38,4.5,NA,NA,91.70293849,Seed-borne,11
1543,10.5,1,NA,NA,94.92048112,Seed-borne,11
1544,14.04,2.7,NA,NA,92.62665309,Seed-borne,11
1545,17.12,6.8,NA,NA,90.78572467,Seed-borne,11
1546,14.04,0.6,NA,NA,91.61001707,Seed-borne,11
1547,16.66,0,NA,NA,92.73446667,Seed-borne,11
1548,7.41,0,NA,NA,92.80441624,Seed-borne,11
1549,5.71,0,NA,NA,91.53331177,Seed-borne,11
1550,10.83,0,NA,NA,90.37981478,Seed-borne,11
1551,10.67,0,NA,NA,90.03577124,Seed-borne,11
1552,8.67,0,11.1,6.1,92.21083961,Seed-borne,11
1553,8.12,0,16.7,1.8,91.45665004,Seed-borne,11
1554,8.71,0,15,0,92.39544055,Seed-borne,11
1555,11.34,1,13.8,7.2,91.22759742,Seed-borne,11
1556,4.88,1.4,10.7,6.4,92.82223419,Seed-borne,11
1557,9.17,1,11.7,0.6,93.90191078,Seed-borne,11
1558,8.08,0.2,11.8,1.9,92.45878335,Seed-borne,11
1559,9.92,0.6,13.9,7,90.84422164,Seed-borne,11
1560,12.17,10.2,13.9,2.9,93.74461474,Seed-borne,11
1561,18,0.9,12.2,6.6,92.99124545,Seed-borne,11
1562,19.55,3.9,9.4,3.7,94.5764581,Seed-borne,11
1563,18.66,0.6,12.1,4.4,93.84505029,Seed-borne,11
1564,10.37,4.3,12.9,3.4,90.80819418,Seed-borne,11
1565,12.46,1.3,14.6,7.4,90.49939035,Seed-borne,11
1566,15.34,0.1,14.4,10.6,94.33919546,Seed-borne,11
1567,16.21,0.8,14.4,7.7,93.51978375,Seed-borne,11
1568,27.08,1,13.9,10.1,90.74531921,Seed-borne,11
1569,21.87,0.8,12.3,3.9,92.12992101,Seed-borne,11
1570,20.38,0.1,11.7,0.7,91.12719303,Seed-borne,11
1571,8.04,0,8.9,1.7,92.54780429,Seed-borne,11
1572,7.5,0,10.1,-1.7,91.92360477,Seed-borne,11
1573,4.79,2,12.1,3.4,92.15595143,Seed-borne,11
1574,8.67,0.2,12.8,4,93.45067555,Seed-borne,11
1575,8.08,5.2,NA,3.2,94.36803516,Seed-borne,11
1576,10.88,0.3,NA,NA,92.43764169,Seed-borne,11
1577,21.5,2.8,12.3,5.4,90.70475565,Seed-borne,11
1578,12.21,2.7,11.8,5.4,90.22507299,Seed-borne,11
1579,8.33,0.3,10.3,5.4,92.83975602,Seed-borne,11
1580,6.92,0,10.7,6.2,91.59234006,Seed-borne,11
1581,10.25,0,12.2,7.2,91.95769858,Seed-borne,11
1582,12.12,1.2,NA,NA,92.25479855,Seed-borne,11
1583,14,1.4,NA,NA,92.88160462,Seed-borne,11
1584,7.46,3,NA,NA,93.661643,Seed-borne,11
1585,11,3.6,NA,NA,94.67695747,Seed-borne,11
1586,15.25,1.2,NA,NA,90.23730166,Seed-borne,11
1587,7.08,4.5,NA,NA,91.15761594,Seed-borne,11
1588,11.58,1.4,NA,NA,92.70124029,Seed-borne,11
1589,17.46,6.4,NA,NA,90.09877774,Seed-borne,11
1590,15.25,0,NA,NA,90.34396882,Seed-borne,11
1591,4.79,0,NA,NA,93.91722423,Seed-borne,11
1592,3.79,0,NA,NA,90.95257927,Seed-borne,11
1593,8.46,0,NA,NA,90.69033986,Seed-borne,11
1594,7.41,0,NA,NA,90.90054697,Seed-borne,11
1595,3.37,0,NA,NA,94.58075845,Seed-borne,11
1596,3.25,1.8,NA,NA,92.48879468,Seed-borne,11
1597,5.88,1,NA,NA,90.85174383,Seed-borne,11
1598,6.83,10.8,NA,NA,93.82567435,Seed-borne,11
1599,9.87,0.2,NA,NA,94.50528753,Seed-borne,11
1600,4.08,0,NA,NA,90.27185592,Seed-borne,11
1601,7.17,6.2,NA,NA,92.51077745,Seed-borne,11
1602,12.62,4.1,NA,NA,91.50819306,Seed-borne,11
1603,10.21,1.7,NA,NA,91.35608208,Seed-borne,11
1604,12.83,0.6,NA,NA,92.04304496,Seed-borne,11
1605,8.96,4.8,NA,NA,91.57802915,Seed-borne,11
1606,7.87,0,NA,NA,92.91487288,Seed-borne,11
1607,9.54,0.1,NA,NA,92.04670813,Seed-borne,11
1608,12.38,0,NA,NA,92.00719952,Seed-borne,11
1609,9.13,0,NA,NA,90.90343769,Seed-borne,11
1610,8.5,0,NA,NA,90.26408017,Seed-borne,11
1611,9.17,0,NA,NA,91.5473145,Seed-borne,11
1612,7.33,0,NA,NA,90.31153735,Seed-borne,11
1613,4.17,0,14.3,7.8,90.14362642,Seed-borne,11
1614,1.83,0,16,2.2,91.22062116,Seed-borne,11
1615,3.79,0,18.8,4.8,94.45239715,Seed-borne,11
1616,6.5,17.6,17.1,6.8,94.39000473,Seed-borne,11
1617,3.46,1.5,15.4,10.6,93.63812684,Seed-borne,11
1618,4.58,1.3,15.1,8.4,90.72351622,Seed-borne,11
1619,2.5,0,16.9,7.6,90.10522549,Seed-borne,11
1620,4.42,0.3,18.6,6.3,91.28408653,Seed-borne,11
1621,3.54,0,19,10.8,94.25966183,Seed-borne,11
1622,4.42,1.3,19.6,6.8,91.97978938,Seed-borne,11
1623,6.29,5,18.2,12.1,91.98317355,Seed-borne,11
1624,5.46,0.2,20.6,11.6,93.36348717,Seed-borne,11
1625,8.5,0,18.3,10.1,92.9641969,Seed-borne,11
1626,7.17,8.6,21.2,9,91.06053924,Seed-borne,11
1627,15.67,0.2,20.6,12.9,92.15987039,Seed-borne,11
1628,11.17,3.3,18.8,11.2,94.8933184,Seed-borne,11
1629,13.42,5.5,19,9.4,94.35734702,Seed-borne,11
1630,24.21,0.4,18.4,11.2,93.48447453,Seed-borne,11
1631,13.83,0.3,19.2,10.7,90.4582865,Seed-borne,11
1632,13.46,10,20.9,12.1,92.03272799,Seed-borne,11
1633,5.17,16.4,20.1,10.6,90.26457428,Seed-borne,11
1634,10.92,2.2,19,10.2,90.22399223,Seed-borne,11
1635,21.04,1.4,19,12.4,90.60901895,Seed-borne,11
1636,16.92,1.2,17.9,11.1,90.65458473,Seed-borne,11
1637,15.12,1,18.3,14.1,94.01331956,Seed-borne,11
1638,17,1.1,17.8,9.9,92.39651663,Seed-borne,11
1639,8.83,0,17.1,9,91.35349216,Seed-borne,11
1640,11.63,0.1,19.7,9.4,91.38411917,Seed-borne,11
1641,4.12,0.2,19.8,13.8,91.34663797,Seed-borne,11
1642,8.5,0,19.1,13.8,93.37488907,Seed-borne,11
1643,8.54,0,NA,NA,93.24688124,Seed-borne,11
1644,10.17,0,NA,NA,93.04897191,Seed-borne,11
1645,9.38,0,NA,NA,92.87820148,Seed-borne,11
1646,7.79,0,NA,NA,91.90997228,Seed-borne,11
1647,9.92,0.3,NA,NA,91.74780462,Seed-borne,11
1648,4.88,1.9,NA,NA,93.52211892,Seed-borne,11
1649,7.75,0,NA,NA,93.12316972,Seed-borne,11
1650,9.42,0.7,NA,NA,94.14861001,Seed-borne,11
1651,7.04,0.3,NA,NA,91.94670335,Seed-borne,11
1652,8.04,0.4,NA,NA,94.55239717,Seed-borne,11
1653,10.08,0.2,NA,NA,90.93756231,Seed-borne,11
1654,5.71,8.2,NA,NA,91.13772765,Seed-borne,11
1655,4.5,6.1,NA,NA,91.68293851,Seed-borne,11
1656,5.96,0.2,NA,NA,91.11764246,Seed-borne,11
1657,8.04,0,NA,NA,92.18151927,Seed-borne,11
1658,5.41,0,NA,NA,93.10527686,Seed-borne,11
1659,4.88,0,NA,NA,91.15248149,Seed-borne,11
1660,10.46,18.1,NA,NA,91.48247612,Seed-borne,11
1661,8.83,0,NA,NA,90.03969587,Seed-borne,11
1662,4.79,1.6,NA,NA,92.86773675,Seed-borne,11
1663,7.21,9.5,NA,NA,91.52781832,Seed-borne,11
1664,4.79,12.5,NA,NA,90.95589386,Seed-borne,11
1665,6.96,4.1,NA,NA,93.72485075,Seed-borne,11
1666,10.96,8.5,NA,NA,94.02769434,Seed-borne,11
1667,7.79,0.1,NA,NA,93.67804556,Seed-borne,11
1668,10.67,0,NA,NA,90.91510525,Seed-borne,11
1669,12.96,2.3,NA,NA,90.50621806,Seed-borne,11
1670,14.09,5.1,NA,NA,91.81183218,Seed-borne,11
1671,18.71,0.2,NA,NA,91.69865887,Seed-borne,11
1672,5.33,0.1,NA,NA,91.81668769,Seed-borne,11
1673,13.29,0.9,NA,NA,93.68394562,Seed-borne,11
1674,9.92,6.2,NA,NA,92.22706805,Seed-borne,11
1675,7.71,6.7,NA,NA,94.96419851,Seed-borne,11
1676,5.63,15.7,NA,NA,90.15406807,Seed-borne,11
1677,11.92,0.2,NA,NA,94.35815354,Seed-borne,11
1678,17.54,0,NA,NA,90.19147747,Seed-borne,11
1679,12.33,2.8,NA,NA,94.78797376,Seed-borne,11
1680,8.63,0.2,NA,NA,90.50096668,Seed-borne,11
1681,3.58,0,NA,NA,93.75652041,Seed-borne,11
1682,6.54,0.2,NA,NA,91.71369387,Seed-borne,11
1683,9.75,0,NA,NA,92.13229786,Seed-borne,11
1684,11.08,0,NA,NA,94.51768464,Seed-borne,11
1685,11.17,0,NA,NA,91.22320999,Seed-borne,11
1686,6.5,0,NA,NA,93.43949693,Seed-borne,11
1687,7.12,0.2,NA,NA,94.76759975,Seed-borne,11
1688,7.21,0,NA,NA,90.12220323,Seed-borne,11
1689,4.21,0,NA,NA,90.00621688,Seed-borne,11
1690,7.87,0,NA,NA,94.59551226,Seed-borne,11
1691,12.67,0,NA,NA,93.27189064,Seed-borne,11
1692,10.96,1.4,NA,NA,90.71037456,Seed-borne,11
1693,14.17,4.6,NA,NA,91.4448027,Seed-borne,11
1694,14.88,2.2,NA,NA,92.05811721,Seed-borne,11
1695,16.83,0.8,NA,NA,90.56151463,Seed-borne,11
1696,11.87,0.5,NA,NA,90.54608254,Seed-borne,11
1697,16.42,4.7,NA,NA,92.54736032,Seed-borne,11
1698,15.71,0.4,NA,NA,94.47316879,Seed-borne,11
1699,7.79,0.6,NA,NA,90.9492967,Seed-borne,11
1700,8.58,1.3,NA,NA,93.25638873,Seed-borne,11
1701,16.92,0,NA,NA,91.49725058,Seed-borne,11
1702,15.25,0,NA,NA,90.79028064,Seed-borne,11
1703,11.87,1.8,NA,NA,91.14220381,Seed-borne,11
1704,9.87,3,NA,NA,92.11508608,Seed-borne,11
1705,7.75,0,NA,NA,90.07600528,Seed-borne,11
1706,3.29,0,NA,NA,92.85470152,Seed-borne,11
1707,10.63,0.8,NA,NA,92.76437927,Seed-borne,11
1708,13.54,2,NA,NA,93.71043692,Seed-borne,11
1709,11.29,0.5,NA,NA,90.81781439,Seed-borne,11
1710,3.96,0.2,NA,NA,94.50766912,Seed-borne,11
1711,5.33,0,NA,NA,91.70445386,Seed-borne,11
1712,7.29,1.4,NA,NA,91.4618874,Seed-borne,11
1713,16.33,1.4,NA,NA,91.38048469,Seed-borne,11
1714,14.21,1,NA,NA,93.0484859,Seed-borne,11
1715,10.92,0.2,NA,NA,93.06134398,Seed-borne,11
1716,3.42,1.2,NA,NA,94.60761797,Seed-borne,11
1717,2.71,1.2,NA,NA,93.63739039,Seed-borne,11
1718,4.25,0.3,NA,NA,90.78931681,Seed-borne,11
1719,6.42,2.5,NA,NA,91.55594211,Seed-borne,11
1720,9.54,2,NA,NA,91.48815629,Seed-borne,11
1721,12.71,25.1,NA,NA,94.65904123,Seed-borne,11
1722,13.04,0.6,NA,NA,91.72514851,Seed-borne,11
1723,9.25,0,NA,NA,92.83405443,Seed-borne,11
1724,9.54,0,NA,NA,90.72526502,Seed-borne,11
1725,12.21,0,NA,NA,92.90951393,Seed-borne,11
1726,8.25,0,NA,NA,91.40301608,Seed-borne,11
1727,4.21,2.6,NA,NA,92.61715632,Seed-borne,11
1728,5.96,25.3,NA,NA,93.61082872,Seed-borne,11
1729,4.29,0,NA,NA,94.16193416,Seed-borne,11
1730,3.42,11,NA,NA,91.12220596,Seed-borne,11
1731,5.37,0,NA,NA,91.25589286,Seed-borne,11
1732,2.5,0,NA,NA,94.17756725,Seed-borne,11
1733,11.63,0.1,NA,NA,92.09278584,Seed-borne,11
1734,15.63,0,NA,NA,90.79668055,Seed-borne,11
1735,8,11.5,NA,NA,93.3210737,Seed-borne,11
1736,4.67,1.5,NA,NA,90.55561637,Seed-borne,11
1737,9.79,4.2,NA,NA,93.00754254,Seed-borne,11
1738,6.79,1.5,NA,NA,90.87394933,Seed-borne,11
1739,2.13,0.1,NA,NA,90.51431779,Seed-borne,11
1740,0.42,2.5,NA,NA,90.61964344,Seed-borne,11
1741,4.96,0.1,NA,NA,91.37059792,Seed-borne,11
1742,10.71,0,NA,NA,92.98254537,Seed-borne,11
1743,11.79,0,NA,NA,94.63548176,Seed-borne,11
1744,9.04,0,NA,NA,93.10887229,Seed-borne,11
1745,4,0,NA,NA,92.92203105,Seed-borne,11
1746,3,0,NA,NA,92.12746225,Seed-borne,11
1747,3.29,0,NA,NA,91.66232213,Seed-borne,11
1748,6.75,2,NA,NA,90.03863107,Seed-borne,11
1749,10.08,0,NA,NA,94.94482086,Seed-borne,11
1750,5.29,0,NA,NA,94.63676767,Seed-borne,11
1751,4.96,0.3,NA,NA,93.90305729,Seed-borne,11
1752,5.33,0,NA,NA,93.96834049,Seed-borne,11
1753,9.21,0,NA,NA,91.37258067,Seed-borne,11
1754,10.46,0,NA,NA,93.18240298,Seed-borne,11
1755,11.87,0,NA,NA,91.06138506,Seed-borne,11
1756,8.96,0,NA,NA,92.27749066,Seed-borne,11
1757,7.87,0,NA,NA,90.21646909,Seed-borne,11
1758,6.83,0,NA,NA,91.3256535,Seed-borne,11
1759,7.17,0,NA,NA,91.1756748,Seed-borne,11
1760,6.08,0,NA,NA,94.31994776,Seed-borne,11
1761,17,1.3,NA,NA,93.90560147,Seed-borne,11
1762,20,0.2,NA,NA,93.35191636,Seed-borne,11
1763,15.12,0,NA,NA,90.75379971,Seed-borne,11
1764,21.62,1.8,NA,NA,93.12659793,Seed-borne,11
1765,19.21,8.5,NA,NA,93.22642604,Seed-borne,11
1766,29.17,0,NA,NA,93.47888842,Seed-borne,11
1767,12.04,0,NA,NA,94.6428898,Seed-borne,11
1768,11.42,0.3,NA,NA,90.34546355,Seed-borne,11
1769,6.04,0,NA,NA,93.61055571,Seed-borne,11
1770,4.83,0,NA,NA,93.30641944,Seed-borne,11
1771,16,1.3,NA,NA,94.43877142,Seed-borne,11
1772,11.58,5.6,NA,NA,92.38282957,Seed-borne,11
1773,9.59,1.4,NA,NA,90.78821158,Seed-borne,11
1774,9.38,0.9,NA,NA,92.25197542,Seed-borne,11
1775,6.96,0,NA,NA,90.44967809,Seed-borne,11
1776,14.83,2.3,NA,NA,94.73613484,Seed-borne,11
1777,6.75,0.7,NA,NA,92.74889453,Seed-borne,11
1778,8.5,5.6,NA,NA,93.10378595,Seed-borne,11
1779,11.63,0,NA,NA,90.09448142,Seed-borne,11
1780,11.34,11.2,NA,NA,92.74501561,Seed-borne,11
1781,27.58,52.2,NA,NA,91.99740365,Seed-borne,11
1782,25.33,25.6,NA,NA,93.15642801,Seed-borne,11
1783,15.92,19.1,NA,NA,93.02871078,Seed-borne,11
1784,9.75,2,NA,NA,93.02357765,Seed-borne,11
1785,15.75,9,NA,NA,94.57377401,Seed-borne,11
1786,10.75,5.3,NA,NA,90.20396783,Seed-borne,11
